x,y,z,type
237.01857585134508,525.2725599238671,0,Rod
250.01857585141443,525.2725599238671,0,Rod
178.51857585133916,536.5308901730651,0,Rod
191.5185758514085,536.5308901730651,0,Rod
230.5185758513892,536.5308901730651,0,Rod
243.51857585134508,536.5308901730651,0,Cone
250.01857585141443,547.7892204222627,0,Rod
126.5185758514026,559.0475506714603,0,AC
165.51857585138328,559.0475506714603,0,AC
230.5185758513892,559.0475506714603,0,Rod
243.51857585134508,559.0475506714603,0,Rod
133.01857585135826,570.3058809206583,0,AC
159.01857585138328,570.3058809206583,0,AC
185.0185758514085,570.3058809206583,0,RGC
237.01857585134508,570.3058809206583,0,Rod
133.01857585135826,592.8225414190534,0,AC
185.0185758514085,592.8225414190534,0,HC
152.51857585142784,604.080871668251,0,AC
159.01857585138328,615.339201917449,0,AC
224.0185758513892,637.8558624158442,0,Rod
